"","refUMAP_1","refUMAP_2"
"mouse1_lib1.final_cell_0158",-0.897856950759888,-10.3589687347412
"mouse1_lib1.final_cell_0159",2.66023135185242,15.4240550994873
"mouse1_lib1.final_cell_0160",5.07698011398315,1.73861217498779
"mouse1_lib1.final_cell_0161",10.7852001190186,-9.0176420211792
"mouse1_lib1.final_cell_0163",1.78453803062439,-7.340416431427
"mouse1_lib1.final_cell_0164",1.35301840305328,-7.72951745986938
"mouse1_lib1.final_cell_0165",4.50632572174072,17.3532829284668
"mouse1_lib1.final_cell_0166",10.0386905670166,-9.60561752319336
"mouse1_lib1.final_cell_0167",-5.83985805511475,-2.36727547645569
"mouse1_lib1.final_cell_0168",1.22756707668304,-7.67964172363281
"mouse1_lib1.final_cell_0169",-5.63239097595215,-2.36352443695068
"mouse1_lib1.final_cell_0170",2.1276478767395,-7.40793514251709
"mouse1_lib1.final_cell_0171",1.7293940782547,-7.18901491165161
"mouse1_lib1.final_cell_0172",-2.01814389228821,-9.84272861480713
"mouse1_lib1.final_cell_0173",-1.95041882991791,-9.83732891082764
"mouse1_lib1.final_cell_0174",-0.886406660079956,-10.0726451873779
"mouse1_lib1.final_cell_0175",4.42613792419434,17.1819000244141
"mouse1_lib1.final_cell_0176",2.76948142051697,16.1807975769043
"mouse1_lib1.final_cell_0177",1.50845146179199,-9.05700969696045
"mouse1_lib1.final_cell_0178",11.9532947540283,-8.26034259796143
"mouse1_lib1.final_cell_0179",1.38410472869873,-7.94467830657959
"mouse1_lib1.final_cell_0180",-6.03349924087524,-2.12912750244141
"mouse1_lib1.final_cell_0181",-1.74436020851135,-10.1538152694702
"mouse1_lib1.final_cell_0182",-18.787015914917,6.94539785385132
"mouse1_lib1.final_cell_0183",2.53564453125,15.6648664474487
"mouse1_lib1.final_cell_0184",3.54068684577942,14.7564373016357
"mouse1_lib1.final_cell_0185",3.46187567710876,15.0534238815308
"mouse1_lib1.final_cell_0186",11.4018411636353,-7.8885064125061
"mouse1_lib1.final_cell_0187",-18.4472942352295,6.74059581756592
"mouse1_lib1.final_cell_0188",-18.0997753143311,6.98279905319214
"mouse1_lib1.final_cell_0189",-5.52585554122925,-2.33326005935669
"mouse1_lib1.final_cell_0190",1.83438754081726,-7.30570030212402
"mouse1_lib1.final_cell_0191",-1.9554078578949,-9.56572151184082
"mouse1_lib1.final_cell_0192",4.04678058624268,15.41148853302
"mouse1_lib1.final_cell_0193",3.69391846656799,15.2719736099243
"mouse1_lib1.final_cell_0194",4.45552015304565,17.331127166748
"mouse1_lib1.final_cell_0195",-15.301082611084,3.29981803894043
"mouse1_lib1.final_cell_0196",-0.555625438690186,-10.164116859436
"mouse1_lib1.final_cell_0197",1.40950310230255,-7.46586799621582
"mouse1_lib1.final_cell_0198",1.47079622745514,-7.53126955032349
"mouse1_lib1.final_cell_0199",1.65612101554871,-7.37321901321411
"mouse1_lib1.final_cell_0200",4.15860462188721,17.0707778930664
"mouse1_lib1.final_cell_0201",3.77010059356689,14.8212308883667
"mouse1_lib1.final_cell_0202",4.05540037155151,16.8024005889893
"mouse1_lib1.final_cell_0203",-17.836555480957,7.17380094528198
"mouse1_lib1.final_cell_0204",-18.6055316925049,6.83093023300171
"mouse1_lib1.final_cell_0205",11.340648651123,-8.58408355712891
"mouse1_lib1.final_cell_0206",1.2803236246109,-7.48817729949951
"mouse1_lib1.final_cell_0207",-14.8775339126587,3.73858451843262
"mouse1_lib1.final_cell_0208",-17.6206645965576,7.08998489379883
"mouse1_lib1.final_cell_0209",1.36318945884705,-7.58449268341064
"mouse1_lib1.final_cell_0210",3.52838277816772,16.4241981506348
"mouse1_lib1.final_cell_0211",1.4894106388092,-7.38191986083984
"mouse1_lib1.final_cell_0212",10.6936130523682,-9.53949356079102
"mouse1_lib1.final_cell_0213",1.60449957847595,-7.17315292358398
"mouse1_lib1.final_cell_0214",1.69276547431946,-7.25556087493896
"mouse1_lib1.final_cell_0215",4.14334487915039,16.9327239990234
"mouse1_lib1.final_cell_0216",-0.237418919801712,5.9765419960022
"mouse1_lib1.final_cell_0217",11.0442218780518,-9.4762716293335
"mouse1_lib1.final_cell_0218",-2.00024700164795,-9.72178936004639
"mouse1_lib1.final_cell_0219",0.739041447639465,-7.93252849578857
"mouse1_lib1.final_cell_0220",10.7038326263428,-9.34965705871582
"mouse1_lib1.final_cell_0221",4.12926959991455,17.0608673095703
"mouse1_lib1.final_cell_0222",-16.3045101165771,1.53304660320282
"mouse1_lib1.final_cell_0223",-1.54468679428101,-10.0311660766602
"mouse1_lib1.final_cell_0224",1.45157551765442,-7.32342529296875
"mouse1_lib1.final_cell_0225",11.3209009170532,-9.35482311248779
"mouse1_lib1.final_cell_0226",10.3442039489746,-8.60133266448975
"mouse1_lib1.final_cell_0227",2.74536371231079,16.3642425537109
"mouse1_lib1.final_cell_0228",-5.46364068984985,-2.27304029464722
"mouse1_lib1.final_cell_0229",-1.90609300136566,-9.81955051422119
"mouse1_lib1.final_cell_0230",-1.95658087730408,-9.69175720214844
"mouse1_lib1.final_cell_0231",10.7226839065552,-9.65339946746826
"mouse1_lib1.final_cell_0232",4.32324171066284,17.0874443054199
"mouse1_lib1.final_cell_0233",-18.2466773986816,6.71791553497314
"mouse1_lib1.final_cell_0234",-15.4007873535156,3.20539236068726
"mouse1_lib1.final_cell_0235",-17.9473724365234,7.33103561401367
"mouse1_lib1.final_cell_0236",4.59494161605835,16.5040798187256
"mouse1_lib1.final_cell_0237",-14.9616479873657,4.25773239135742
"mouse1_lib1.final_cell_0238",3.4835479259491,16.6429138183594
"mouse1_lib1.final_cell_0239",2.42788481712341,15.9808626174927
"mouse1_lib1.final_cell_0240",9.99018096923828,-9.75056457519531
"mouse1_lib1.final_cell_0241",-1.80181491374969,-9.76326179504395
"mouse1_lib1.final_cell_0242",12.2470827102661,-8.45008659362793
"mouse1_lib1.final_cell_0243",-1.4166077375412,-9.95252704620361
"mouse1_lib1.final_cell_0244",4.2536883354187,16.281530380249
"mouse1_lib1.final_cell_0245",11.8847160339355,-9.00435829162598
"mouse1_lib1.final_cell_0246",11.2637319564819,-9.18786430358887
"mouse1_lib1.final_cell_0247",1.05971479415894,-9.16150569915771
"mouse1_lib1.final_cell_0248",1.39534914493561,-7.37607288360596
"mouse1_lib1.final_cell_0249",4.25723552703857,17.0879421234131
"mouse1_lib1.final_cell_0250",4.32935905456543,17.2350311279297
"mouse1_lib1.final_cell_0251",-17.6654930114746,6.82733631134033
"mouse1_lib1.final_cell_0252",-1.4695051908493,-11.2318105697632
"mouse1_lib1.final_cell_0253",-15.5585556030273,3.16428589820862
"mouse1_lib1.final_cell_0254",10.5109453201294,-9.59446620941162
"mouse1_lib1.final_cell_0255",3.5731372833252,16.643461227417
"mouse1_lib1.final_cell_0256",3.86406707763672,15.3421173095703
"mouse1_lib1.final_cell_0257",1.79487442970276,-7.18017578125
"mouse1_lib1.final_cell_0258",3.29789924621582,16.5305919647217
"mouse1_lib1.final_cell_0259",1.58752596378326,-7.2595043182373
"mouse1_lib1.final_cell_0260",3.03629016876221,16.3730373382568
"mouse1_lib1.final_cell_0261",4.03006792068481,15.5443134307861
"mouse1_lib1.final_cell_0262",4.68740129470825,14.6763229370117
"mouse1_lib1.final_cell_0264",3.31589841842651,16.5347461700439
"mouse1_lib1.final_cell_0265",4.37874889373779,2.62385129928589
"mouse1_lib1.final_cell_0266",3.29572463035583,14.741512298584
"mouse1_lib1.final_cell_0267",4.20523691177368,16.8504657745361
"mouse1_lib1.final_cell_0268",-1.63339185714722,-9.84194660186768
"mouse1_lib1.final_cell_0269",4.0696268081665,15.2706184387207
"mouse1_lib1.final_cell_0270",-2.03933191299438,-9.71806812286377
"mouse1_lib1.final_cell_0271",4.47181367874146,17.16015625
"mouse1_lib1.final_cell_0272",2.89330506324768,16.2928714752197
"mouse1_lib1.final_cell_0273",4.47449970245361,17.3647403717041
"mouse1_lib1.final_cell_0274",2.81200075149536,16.3416938781738
"mouse1_lib1.final_cell_0275",-17.7125053405762,7.34358024597168
"mouse1_lib1.final_cell_0276",-18.5153198242188,6.83159971237183
"mouse1_lib1.final_cell_0277",3.22343683242798,14.6458549499512
"mouse1_lib2.final_cell_0001",1.74450063705444,-7.94141387939453
"mouse1_lib2.final_cell_0002",-13.7166109085083,1.87110757827759
"mouse1_lib2.final_cell_0003",11.2195959091187,-8.09180355072021
"mouse1_lib2.final_cell_0004",1.58732426166534,-7.27814245223999
"mouse1_lib2.final_cell_0005",1.07116842269897,-8.00698661804199
"mouse1_lib2.final_cell_0006",2.03030157089233,-7.49785470962524
"mouse1_lib2.final_cell_0007",4.32216739654541,17.1160068511963
"mouse1_lib2.final_cell_0008",2.04526662826538,-7.37587022781372
"mouse1_lib2.final_cell_0009",-1.081209897995,5.30616807937622
"mouse1_lib2.final_cell_0010",-13.8402070999146,2.00826144218445
"mouse1_lib2.final_cell_0011",5.49927282333374,14.9324054718018
"mouse1_lib2.final_cell_0012",3.80064845085144,16.632137298584
"mouse1_lib2.final_cell_0013",3.93049478530884,16.9780521392822
"mouse1_lib2.final_cell_0014",-14.8152494430542,3.94933319091797
"mouse1_lib2.final_cell_0015",10.7011184692383,-9.52927780151367
"mouse1_lib2.final_cell_0016",4.60173845291138,17.4388771057129
"mouse1_lib2.final_cell_0017",4.2975697517395,17.2055549621582
"mouse1_lib2.final_cell_0018",-18.2382526397705,6.61416673660278
"mouse1_lib2.final_cell_0019",2.00753617286682,-7.24067974090576
"mouse1_lib2.final_cell_0020",4.16035032272339,14.7541484832764
"mouse1_lib2.final_cell_0021",3.83565402030945,16.7395248413086
"mouse1_lib2.final_cell_0022",5.43502950668335,14.3744010925293
"mouse1_lib2.final_cell_0023",3.42156028747559,14.9461717605591
"mouse1_lib2.final_cell_0024",4.69468355178833,15.3816585540771
"mouse1_lib2.final_cell_0025",2.09527063369751,-7.5022554397583
"mouse1_lib2.final_cell_0026",3.97707366943359,16.8441066741943
"mouse1_lib2.final_cell_0027",4.42020225524902,17.2420082092285
"mouse1_lib2.final_cell_0028",2.59141206741333,14.3391075134277
"mouse1_lib2.final_cell_0029",4.32146406173706,17.1579780578613
"mouse1_lib2.final_cell_0030",5.01798152923584,14.1904191970825
"mouse1_lib2.final_cell_0031",-17.8044872283936,6.86111497879028
"mouse1_lib2.final_cell_0032",-2.03299975395203,-9.51474475860596
"mouse1_lib2.final_cell_0033",-2.00967693328857,-9.82106304168701
"mouse1_lib2.final_cell_0034",2.10056924819946,-7.3490891456604
"mouse1_lib2.final_cell_0035",-18.0653343200684,6.80258798599243
"mouse1_lib2.final_cell_0036",4.00168132781982,16.8240966796875
"mouse1_lib2.final_cell_0037",1.41373419761658,-7.81579065322876
"mouse1_lib2.final_cell_0038",-1.81162929534912,-9.62066650390625
"mouse1_lib2.final_cell_0039",-1.96890795230865,-9.65929222106934
"mouse1_lib2.final_cell_0040",3.79501295089722,16.8751678466797
"mouse1_lib2.final_cell_0041",-1.34957480430603,-9.7548999786377
"mouse1_lib2.final_cell_0042",1.9318790435791,-7.2709813117981
"mouse1_lib2.final_cell_0043",3.94036149978638,14.9610357284546
"mouse1_lib2.final_cell_0044",-1.72227275371552,-9.73736190795898
"mouse1_lib2.final_cell_0045",4.08694744110107,16.9369220733643
"mouse1_lib2.final_cell_0046",-17.8032569885254,7.08143329620361
"mouse1_lib2.final_cell_0047",3.46936011314392,16.6804103851318
"mouse1_lib2.final_cell_0048",-18.5318870544434,6.80335521697998
"mouse1_lib2.final_cell_0049",1.99186611175537,-7.40880870819092
"mouse1_lib2.final_cell_0050",-17.6338138580322,6.66797828674316
"mouse1_lib2.final_cell_0051",3.52040100097656,16.5535221099854
"mouse1_lib2.final_cell_0052",4.33026456832886,14.8147745132446
"mouse1_lib2.final_cell_0053",0.38371604681015,-11.6169929504395
"mouse1_lib2.final_cell_0054",4.55339097976685,15.4774951934814
"mouse1_lib2.final_cell_0055",-19.0216732025146,6.93170404434204
"mouse1_lib2.final_cell_0056",-18.2297878265381,6.46103239059448
"mouse1_lib2.final_cell_0058",1.86112153530121,-7.14432287216187
"mouse1_lib2.final_cell_0059",3.9446485042572,16.7348403930664
"mouse1_lib2.final_cell_0060",1.92328262329102,-7.25005102157593
"mouse1_lib2.final_cell_0061",1.98814070224762,-7.4191107749939
"mouse1_lib2.final_cell_0062",1.85804879665375,-7.44607591629028
"mouse1_lib2.final_cell_0063",2.01746964454651,-7.21857929229736
"mouse1_lib2.final_cell_0064",11.1366243362427,-8.09497737884521
"mouse1_lib2.final_cell_0065",2.03140878677368,-7.37054109573364
"mouse1_lib2.final_cell_0066",4.09634780883789,16.9488925933838
"mouse1_lib2.final_cell_0067",1.93867623806,-7.61764335632324
"mouse1_lib2.final_cell_0068",5.38513278961182,14.3832387924194
"mouse1_lib2.final_cell_0069",-18.2499217987061,6.91535711288452
"mouse1_lib2.final_cell_0070",-1.63743340969086,-9.73872184753418
"mouse1_lib2.final_cell_0071",3.95923161506653,15.8429355621338
"mouse1_lib2.final_cell_0072",3.38657450675964,14.8390789031982
"mouse1_lib2.final_cell_0073",2.00036454200745,-7.23439121246338
"mouse1_lib2.final_cell_0074",1.67850863933563,-7.39993238449097
"mouse1_lib2.final_cell_0075",11.0665340423584,-9.2358226776123
"mouse1_lib2.final_cell_0076",-2.04663419723511,-9.91617870330811
"mouse1_lib2.final_cell_0077",3.6952109336853,16.3977508544922
"mouse1_lib2.final_cell_0078",-18.0736331939697,6.99787378311157
"mouse1_lib2.final_cell_0079",5.17408180236816,1.6444503068924
"mouse1_lib2.final_cell_0080",1.81685030460358,-7.20374631881714
"mouse1_lib2.final_cell_0081",4.09913730621338,15.9944200515747
"mouse1_lib2.final_cell_0082",2.06801915168762,-7.27166700363159
"mouse1_lib2.final_cell_0083",4.51896190643311,16.0396385192871
"mouse1_lib2.final_cell_0084",1.56988215446472,-7.47269487380981
"mouse1_lib2.final_cell_0085",-0.37838140130043,5.03261613845825
"mouse1_lib2.final_cell_0086",10.9335136413574,-9.06134414672852
"mouse1_lib2.final_cell_0087",1.58147919178009,-7.15422058105469
"mouse1_lib2.final_cell_0088",5.03478336334229,1.78139364719391
"mouse1_lib2.final_cell_0089",1.50847804546356,-7.43109607696533
"mouse1_lib2.final_cell_0090",-1.8636234998703,-9.77530574798584
"mouse1_lib2.final_cell_0091",1.35486781597137,-7.42453145980835
"mouse1_lib2.final_cell_0092",11.1697654724121,-9.00599479675293
"mouse1_lib2.final_cell_0093",-15.201000213623,3.48328161239624
"mouse1_lib2.final_cell_0094",0.799048602581024,-7.78016424179077
"mouse1_lib2.final_cell_0095",-18.3402156829834,6.83755540847778
"mouse1_lib2.final_cell_0096",-1.71671688556671,-9.87296962738037
"mouse1_lib2.final_cell_0097",1.89566051959991,-7.55278873443604
"mouse1_lib2.final_cell_0098",-1.67899811267853,-9.75724315643311
"mouse1_lib2.final_cell_0099",5.0735936164856,1.7465033531189
"mouse1_lib2.final_cell_0100",3.96849393844604,16.755313873291
"mouse1_lib2.final_cell_0101",1.62956464290619,-7.57537508010864
"mouse1_lib2.final_cell_0102",-18.0243110656738,6.75137710571289
"mouse1_lib2.final_cell_0103",1.08516848087311,-8.97424602508545
"mouse1_lib2.final_cell_0104",1.69533491134644,-7.24878931045532
"mouse1_lib2.final_cell_0105",11.3714637756348,-8.92632102966309
"mouse1_lib2.final_cell_0106",5.22582769393921,1.59091639518738
"mouse1_lib2.final_cell_0107",1.9626898765564,-7.17134666442871
"mouse1_lib2.final_cell_0108",-1.98765504360199,-9.71189498901367
"mouse1_lib2.final_cell_0109",1.58745312690735,-8.29958057403564
"mouse1_lib2.final_cell_0110",3.89787840843201,15.23756980896
"mouse1_lib2.final_cell_0111",11.0772094726562,-9.48056793212891
"mouse1_lib2.final_cell_0112",9.70415592193604,-9.66237831115723
"mouse1_lib2.final_cell_0113",10.8323030471802,-8.67634868621826
"mouse1_lib2.final_cell_0114",-15.1071605682373,3.67930340766907
"mouse1_lib2.final_cell_0115",10.6128435134888,-9.11229610443115
"mouse1_lib2.final_cell_0116",2.04032206535339,-7.28486061096191
"mouse1_lib2.final_cell_0117",4.32346725463867,17.1441040039062
"mouse1_lib2.final_cell_0118",-0.625322043895721,-13.1131401062012
"mouse1_lib2.final_cell_0119",-18.2848815917969,6.78199672698975
"mouse1_lib2.final_cell_0120",-1.33304917812347,-9.62173843383789
"mouse1_lib2.final_cell_0121",10.8407964706421,-8.3369312286377
"mouse1_lib2.final_cell_0122",1.39557456970215,-7.45801448822021
"mouse1_lib2.final_cell_0123",11.6278381347656,-8.23327827453613
"mouse1_lib2.final_cell_0124",-18.5057392120361,6.69700813293457
"mouse1_lib2.final_cell_0125",1.69557106494904,-7.47121095657349
"mouse1_lib2.final_cell_0126",10.2415008544922,-8.48325634002686
"mouse1_lib2.final_cell_0127",3.81227231025696,14.7641954421997
