"","refUMAP_1","refUMAP_2"
"human1_lib1.final_cell_0099",-4.00020503997803,-5.6971321105957
"human1_lib1.final_cell_0100",-4.16697645187378,-5.33898401260376
"human1_lib1.final_cell_0101",-4.38468551635742,-5.49211454391479
"human1_lib1.final_cell_0102",7.76515579223633,0.391926467418671
"human1_lib1.final_cell_0103",7.89751005172729,-0.484930098056793
"human1_lib1.final_cell_0104",-4.37207746505737,-5.35166358947754
"human1_lib1.final_cell_0105",-4.74722719192505,-5.85236883163452
"human1_lib1.final_cell_0106",-4.21734952926636,-5.32645797729492
"human1_lib1.final_cell_0107",-2.52395725250244,-5.46451377868652
"human1_lib1.final_cell_0108",-4.83988428115845,-6.326584815979
"human1_lib1.final_cell_0110",-3.83553552627563,-5.11269903182983
"human1_lib1.final_cell_0111",-4.08657073974609,-5.22148132324219
"human1_lib1.final_cell_0112",-4.27050876617432,-5.34378671646118
"human1_lib1.final_cell_0113",-4.56274032592773,-5.54117298126221
"human1_lib1.final_cell_0114",-4.79583549499512,-5.97840738296509
"human1_lib1.final_cell_0115",7.84723091125488,-0.831648707389832
"human1_lib1.final_cell_0116",-4.59109401702881,-5.79212093353271
"human1_lib1.final_cell_0117",-3.53041172027588,-5.00917673110962
"human1_lib1.final_cell_0118",-4.41746139526367,-5.66013860702515
"human1_lib1.final_cell_0119",-4.11359691619873,-5.18434572219849
"human1_lib1.final_cell_0120",-4.50117158889771,-5.58021354675293
"human1_lib1.final_cell_0121",-4.13396215438843,-5.66275691986084
"human1_lib1.final_cell_0122",7.7815523147583,0.0132374446839094
"human1_lib1.final_cell_0124",-4.62867259979248,-5.53679180145264
"human1_lib1.final_cell_0125",-4.68198108673096,-6.00462198257446
"human1_lib1.final_cell_0126",-4.70062255859375,-5.76812076568604
"human1_lib1.final_cell_0127",7.63984680175781,-0.548223912715912
"human1_lib1.final_cell_0128",-3.87803077697754,-5.02235841751099
"human1_lib1.final_cell_0129",-2.44488430023193,-5.18533229827881
"human1_lib1.final_cell_0130",-4.17922163009644,-5.30017995834351
"human1_lib1.final_cell_0131",7.7746696472168,-0.184250712394714
"human1_lib1.final_cell_0132",7.32599782943726,0.471778124570847
"human1_lib1.final_cell_0133",-4.92152452468872,-6.44740152359009
"human1_lib1.final_cell_0135",7.62602186203003,0.168418481945992
"human1_lib1.final_cell_0136",-3.66542553901672,-5.22021722793579
"human1_lib1.final_cell_0137",-4.87728977203369,-5.96891593933105
"human1_lib1.final_cell_0138",7.91796684265137,-0.29936820268631
"human1_lib1.final_cell_0139",-4.81557273864746,-5.87141036987305
"human1_lib1.final_cell_0140",-4.24424123764038,-5.40991926193237
"human1_lib1.final_cell_0141",-3.76075506210327,-4.95924377441406
"human1_lib1.final_cell_0142",-4.33037233352661,-5.32548952102661
"human1_lib1.final_cell_0143",-3.66905331611633,-4.88644218444824
"human1_lib1.final_cell_0144",-4.55778169631958,-5.55255365371704
"human1_lib1.final_cell_0145",8.0089750289917,-0.786789834499359
"human1_lib1.final_cell_0146",-3.44607782363892,-4.6218729019165
"human1_lib1.final_cell_0147",-3.8523051738739,-5.27036762237549
"human1_lib1.final_cell_0148",3.2247941493988,-13.1555757522583
"human1_lib1.final_cell_0149",2.90099048614502,-13.0866460800171
"human1_lib1.final_cell_0150",-4.70514869689941,-5.80981159210205
"human1_lib1.final_cell_0151",-4.69683599472046,-6.02162885665894
"human1_lib1.final_cell_0152",-4.91371059417725,-6.05143260955811
"human1_lib1.final_cell_0153",-4.64277410507202,-5.62439393997192
"human1_lib1.final_cell_0154",-4.54150009155273,-5.43783235549927
"human1_lib1.final_cell_0155",7.75555944442749,0.153892979025841
"human1_lib1.final_cell_0156",17.2344741821289,-3.47879457473755
"human1_lib1.final_cell_0157",-4.20031070709229,-5.16822528839111
"human1_lib1.final_cell_0158",-3.64873576164246,-4.95099496841431
"human1_lib1.final_cell_0159",7.67827701568604,0.0598641186952591
"human1_lib1.final_cell_0160",-4.69103956222534,-5.96371173858643
"human1_lib1.final_cell_0161",7.62503957748413,0.149951532483101
"human1_lib1.final_cell_0162",7.36629772186279,-0.215746283531189
"human1_lib1.final_cell_0163",-4.00536489486694,-5.33195734024048
"human1_lib1.final_cell_0164",-4.54544925689697,-5.61979150772095
"human1_lib1.final_cell_0165",-4.33338165283203,-5.55189943313599
"human1_lib1.final_cell_0166",-3.75527787208557,-4.74864768981934
"human1_lib1.final_cell_0167",-3.2059063911438,-6.57078313827515
"human1_lib1.final_cell_0168",-3.61685466766357,-4.40536451339722
"human1_lib1.final_cell_0169",-4.43300580978394,-5.32837152481079
"human1_lib1.final_cell_0170",-4.82535791397095,-6.48187875747681
"human1_lib1.final_cell_0172",-2.30125451087952,4.37558174133301
"human1_lib1.final_cell_0174",5.76217889785767,-1.39331877231598
"human1_lib1.final_cell_0175",-3.46698141098022,-4.92461490631104
"human1_lib1.final_cell_0176",-4.67279624938965,-5.68386793136597
"human1_lib1.final_cell_0178",-3.0187611579895,-4.8507981300354
"human1_lib1.final_cell_0179",7.54127502441406,-0.210800170898438
"human1_lib1.final_cell_0180",-3.06202149391174,-4.8561110496521
"human1_lib1.final_cell_0181",-4.15379238128662,-5.17434406280518
"human1_lib1.final_cell_0183",7.69734001159668,0.208518132567406
"human1_lib1.final_cell_0184",-3.82691931724548,-5.22452259063721
"human1_lib1.final_cell_0185",7.79544687271118,-0.0869820788502693
"human1_lib1.final_cell_0186",6.87660789489746,-0.343754023313522
"human1_lib1.final_cell_0187",7.75641775131226,-0.185600727796555
"human1_lib1.final_cell_0188",18.9956378936768,6.27918863296509
"human1_lib1.final_cell_0189",-4.32067012786865,-5.42251110076904
"human1_lib1.final_cell_0190",7.78991222381592,-0.0879811123013496
"human1_lib1.final_cell_0191",7.85033559799194,-0.156130462884903
"human1_lib1.final_cell_0192",-3.50621724128723,-5.25777196884155
"human1_lib1.final_cell_0193",-3.83312726020813,-4.98902034759521
"human1_lib1.final_cell_0194",-4.21239280700684,-5.39217853546143
"human1_lib1.final_cell_0195",-2.36455941200256,-5.08622264862061
"human1_lib1.final_cell_0196",-2.91233277320862,4.27552270889282
"human1_lib1.final_cell_0197",7.99283742904663,-0.500335097312927
"human1_lib1.final_cell_0198",7.64346694946289,0.24411353468895
"human1_lib1.final_cell_0199",-4.70568180084229,-5.86082220077515
"human1_lib1.final_cell_0200",-2.49645590782166,-3.72343683242798
"human1_lib1.final_cell_0201",-3.72259330749512,-5.17187404632568
"human1_lib1.final_cell_0202",7.67706537246704,0.305381774902344
"human1_lib1.final_cell_0203",5.18068599700928,-13.4340476989746
"human1_lib1.final_cell_0204",-3.76335644721985,-5.0828275680542
"human1_lib1.final_cell_0205",7.1784987449646,0.580448746681213
"human1_lib1.final_cell_0206",-4.70820617675781,-5.95121097564697
"human1_lib1.final_cell_0207",4.52176141738892,-13.3163003921509
"human1_lib1.final_cell_0208",7.79067897796631,0.150552198290825
"human1_lib1.final_cell_0209",4.85320997238159,-13.1982183456421
"human1_lib1.final_cell_0210",-3.43323850631714,-4.62318706512451
"human1_lib1.final_cell_0211",5.69568395614624,-0.117918282747269
"human1_lib1.final_cell_0212",6.99202632904053,-0.383872598409653
"human1_lib1.final_cell_0213",7.48567628860474,-0.492650359869003
"human1_lib1.final_cell_0214",-3.98228621482849,-5.6394305229187
"human1_lib1.final_cell_0215",17.323392868042,-3.52559304237366
"human1_lib1.final_cell_0216",4.92391014099121,-13.4792413711548
"human1_lib1.final_cell_0217",3.26231813430786,-13.041259765625
"human1_lib1.final_cell_0218",16.7802295684814,-4.01017713546753
"human1_lib1.final_cell_0219",17.3728466033936,-3.39468598365784
"human1_lib1.final_cell_0220",7.54626131057739,-0.749335587024689
"human1_lib1.final_cell_0221",-4.00058937072754,-5.3756856918335
"human1_lib1.final_cell_0222",-3.45681405067444,-5.60258960723877
"human1_lib1.final_cell_0223",7.53853416442871,0.141250893473625
"human1_lib1.final_cell_0224",7.58596134185791,-0.161201849579811
"human1_lib1.final_cell_0225",-4.72278308868408,-5.84529304504395
"human1_lib1.final_cell_0226",7.7883186340332,-0.390911042690277
"human1_lib1.final_cell_0227",-3.62698173522949,-4.76370096206665
"human1_lib1.final_cell_0228",-4.73122453689575,-5.91233348846436
"human1_lib1.final_cell_0229",-4.10442733764648,-5.23732376098633
"human1_lib1.final_cell_0230",3.80174255371094,-13.1451072692871
"human1_lib1.final_cell_0231",6.19402170181274,-0.445895969867706
"human1_lib1.final_cell_0232",-3.71071028709412,-5.09747076034546
"human1_lib1.final_cell_0233",-2.72045063972473,-5.26339340209961
"human1_lib1.final_cell_0234",-3.63423252105713,-5.10568523406982
"human1_lib1.final_cell_0235",-3.10233187675476,-4.89109468460083
"human1_lib1.final_cell_0236",-4.05363035202026,-6.50070428848267
"human1_lib1.final_cell_0237",17.4217758178711,-3.46899008750916
"human1_lib1.final_cell_0238",6.83464765548706,-0.289256781339645
"human1_lib1.final_cell_0239",-2.65829658508301,3.66622090339661
"human1_lib1.final_cell_0240",-4.2840518951416,-5.35089540481567
"human1_lib1.final_cell_0241",-4.87069225311279,-5.92020845413208
"human1_lib1.final_cell_0242",17.4069423675537,-3.56201243400574
"human1_lib1.final_cell_0243",-4.55416631698608,-5.60507869720459
"human1_lib1.final_cell_0245",7.94543695449829,-0.275491178035736
"human1_lib1.final_cell_0246",-3.23380088806152,-5.20099782943726
"human1_lib1.final_cell_0247",7.56662559509277,-0.918492496013641
"human1_lib1.final_cell_0248",7.57329988479614,0.137711003422737
"human1_lib1.final_cell_0249",-4.12633371353149,-5.40387487411499
"human1_lib1.final_cell_0250",18.8844699859619,5.86139488220215
"human1_lib1.final_cell_0251",4.95550012588501,-0.522489666938782
"human1_lib1.final_cell_0252",-3.14006614685059,-4.65122747421265
"human1_lib1.final_cell_0253",-4.10426664352417,-5.47591018676758
"human1_lib1.final_cell_0254",-3.20799827575684,-4.71640253067017
"human1_lib1.final_cell_0255",-2.99953460693359,-5.18491220474243
"human1_lib1.final_cell_0256",5.62575578689575,-0.837811410427094
"human1_lib1.final_cell_0257",7.00558185577393,0.0732268989086151
"human1_lib1.final_cell_0258",7.43001890182495,-0.224977165460587
"human1_lib1.final_cell_0259",-4.47927474975586,-5.32746171951294
"human1_lib1.final_cell_0260",-4.186767578125,-5.10568904876709
"human1_lib1.final_cell_0261",2.6751024723053,-13.2084426879883
"human1_lib1.final_cell_0262",-3.70723104476929,-5.12360906600952
"human1_lib1.final_cell_0263",7.80742311477661,-0.0908793285489082
"human1_lib1.final_cell_0264",-4.58656930923462,-5.69645547866821
"human1_lib1.final_cell_0265",-4.56082344055176,-5.71195363998413
"human1_lib1.final_cell_0266",-4.5598316192627,-5.42915058135986
"human1_lib1.final_cell_0267",-4.73794746398926,-5.79040575027466
"human1_lib1.final_cell_0268",-4.54551267623901,-5.6444239616394
"human1_lib1.final_cell_0269",16.8184490203857,-3.85135889053345
"human1_lib1.final_cell_0270",7.27952432632446,-0.189252406358719
"human1_lib1.final_cell_0271",-2.94439697265625,-5.30715370178223
"human1_lib1.final_cell_0272",7.3193621635437,-0.191875621676445
"human1_lib1.final_cell_0273",19.1409683227539,5.7154393196106
"human1_lib1.final_cell_0274",7.0102367401123,0.815782248973846
"human1_lib1.final_cell_0275",5.82702159881592,-1.06927287578583
"human1_lib1.final_cell_0276",7.27581739425659,-0.492330104112625
"human1_lib1.final_cell_0277",-3.95989322662354,-5.27769994735718
"human1_lib1.final_cell_0278",5.02924776077271,-13.4171142578125
"human1_lib1.final_cell_0279",7.66928482055664,-0.163757517933846
"human1_lib1.final_cell_0280",7.3653769493103,0.457200855016708
"human1_lib1.final_cell_0281",-4.16624641418457,-5.38955307006836
"human1_lib1.final_cell_0282",-4.01253747940063,-5.5410943031311
"human1_lib1.final_cell_0283",-4.58792161941528,-5.67714357376099
"human1_lib1.final_cell_0284",3.45419549942017,-12.9689207077026
"human1_lib1.final_cell_0285",7.84446239471436,-0.262252181768417
"human1_lib1.final_cell_0286",7.37405014038086,-0.0908648446202278
"human1_lib1.final_cell_0287",-3.23753428459167,-5.51439237594604
"human1_lib1.final_cell_0288",4.29534578323364,16.6915187835693
"human1_lib1.final_cell_0289",19.2865581512451,4.91849279403687
"human1_lib1.final_cell_0290",-2.71209907531738,-4.5483455657959
"human1_lib1.final_cell_0291",6.24005556106567,-0.444701194763184
"human1_lib1.final_cell_0292",-3.8040463924408,-5.33410310745239
"human1_lib1.final_cell_0293",-2.44551491737366,3.99729299545288
"human1_lib1.final_cell_0294",-4.37373971939087,-5.33913803100586
"human1_lib1.final_cell_0295",7.44893312454224,-0.29398187994957
"human1_lib1.final_cell_0296",-4.64409303665161,-5.64751434326172
"human1_lib1.final_cell_0297",-4.55282258987427,-5.44926166534424
"human1_lib1.final_cell_0298",-4.23449325561523,-5.41054725646973
"human1_lib1.final_cell_0299",-4.21315479278564,-5.41221857070923
"human1_lib1.final_cell_0300",-4.63687181472778,-6.14453506469727
"human1_lib1.final_cell_0301",-3.45829033851624,-5.45036649703979
"human1_lib1.final_cell_0302",18.8277244567871,4.78006935119629
"human1_lib1.final_cell_0303",-4.53758573532104,-5.38903760910034
"human1_lib1.final_cell_0304",-4.75152969360352,-5.73806619644165
"human1_lib1.final_cell_0305",-2.39168190956116,-4.91861009597778
"human1_lib1.final_cell_0306",-4.26073932647705,-5.47976207733154
"human1_lib1.final_cell_0307",-3.6512975692749,-5.14538192749023
"human1_lib1.final_cell_0308",6.77940893173218,-1.4951343536377
"human1_lib1.final_cell_0310",-3.1694815158844,-5.40596866607666
"human1_lib1.final_cell_0311",-4.19338941574097,-5.67969369888306
"human1_lib1.final_cell_0312",-4.55044078826904,-5.63231515884399
"human1_lib1.final_cell_0313",-4.39127206802368,-5.44763517379761
"human1_lib1.final_cell_0314",-4.05754375457764,-5.60251474380493
"human1_lib1.final_cell_0315",6.9238429069519,-1.30447673797607
"human1_lib1.final_cell_0316",-3.87891054153442,-5.01908493041992
"human1_lib1.final_cell_0317",5.9981484413147,-0.341023206710815
"human1_lib1.final_cell_0318",7.29613733291626,-0.439278185367584
"human1_lib1.final_cell_0319",18.925838470459,6.23778963088989
"human1_lib1.final_cell_0320",-4.30378484725952,-5.24656820297241
"human1_lib1.final_cell_0321",-2.82391428947449,-5.19494199752808
"human1_lib1.final_cell_0322",7.87901258468628,-0.791286289691925
"human1_lib1.final_cell_0324",7.6962571144104,-0.0530792437493801
"human1_lib1.final_cell_0325",17.0041694641113,-3.93430733680725
"human1_lib1.final_cell_0326",5.87923383712769,0.331721544265747
"human1_lib1.final_cell_0327",7.72165584564209,-0.0276862643659115
"human1_lib1.final_cell_0328",-4.42969226837158,-5.58576536178589
"human1_lib1.final_cell_0329",-3.55493593215942,-4.76460218429565
"human1_lib1.final_cell_0330",6.557692527771,-13.7003421783447
"human1_lib1.final_cell_0331",-2.52332592010498,-5.5256872177124
"human1_lib1.final_cell_0332",7.01710844039917,0.538994371891022
"human1_lib1.final_cell_0333",-4.21772956848145,-5.83736705780029
"human1_lib1.final_cell_0334",7.70841026306152,0.348547399044037
"human1_lib1.final_cell_0335",-4.51666021347046,-5.73243141174316
"human1_lib1.final_cell_0336",-2.14984750747681,-5.50328302383423
"human1_lib1.final_cell_0337",-4.47104024887085,-5.54218864440918
"human1_lib1.final_cell_0338",-3.18977308273315,-5.36761665344238
"human1_lib1.final_cell_0339",-4.02124118804932,-4.39139842987061
"human1_lib1.final_cell_0340",-2.38859462738037,4.4317626953125
"human1_lib1.final_cell_0341",-2.71166181564331,-4.38934326171875
"human1_lib1.final_cell_0342",6.75191688537598,-14.1062726974487
"human1_lib1.final_cell_0344",7.75235557556152,-0.4154012799263
"human1_lib1.final_cell_0345",7.83224678039551,0.16146482527256
"human1_lib1.final_cell_0346",6.96206855773926,-0.0315216444432735
"human1_lib1.final_cell_0347",-3.87030625343323,-4.74751901626587
"human1_lib1.final_cell_0348",7.17590856552124,0.535252392292023
"human1_lib1.final_cell_0349",-4.64481449127197,-5.84845018386841
"human1_lib1.final_cell_0350",17.1795749664307,-3.62246680259705
"human1_lib1.final_cell_0351",-3.63272309303284,-5.04285287857056
"human1_lib1.final_cell_0352",-4.17633676528931,-5.25181007385254
"human1_lib1.final_cell_0353",6.58722448348999,-0.675997197628021
"human1_lib1.final_cell_0354",-3.97464919090271,-5.18974542617798
"human1_lib1.final_cell_0355",19.5377140045166,5.95860052108765
"human1_lib1.final_cell_0356",-4.20556402206421,-5.42205238342285
"human1_lib1.final_cell_0357",7.79403924942017,-0.355874270200729
"human1_lib1.final_cell_0358",16.9524345397949,-3.18169474601746
"human1_lib1.final_cell_0359",5.63317155838013,-0.649676322937012
"human1_lib1.final_cell_0360",17.1784629821777,-4.0064263343811
"human1_lib1.final_cell_0361",18.508228302002,5.69632005691528
"human1_lib1.final_cell_0362",7.45033121109009,-1.01906597614288
"human1_lib1.final_cell_0363",-4.10739421844482,-5.45436525344849
"human1_lib1.final_cell_0364",-3.86013627052307,-4.71308708190918
"human1_lib1.final_cell_0365",7.26318168640137,-0.132873877882957
"human1_lib1.final_cell_0366",7.15281534194946,0.124190494418144
"human1_lib1.final_cell_0367",-3.7231228351593,-5.09468746185303
"human1_lib1.final_cell_0368",-3.63167428970337,-4.91866874694824
"human1_lib1.final_cell_0369",-2.93041300773621,-5.68659114837646
"human1_lib1.final_cell_0370",-4.20814371109009,-5.54360771179199
"human1_lib1.final_cell_0373",-4.75259304046631,-5.94674158096313
"human1_lib1.final_cell_0374",5.52044773101807,-13.8475723266602
"human1_lib1.final_cell_0375",2.48395276069641,-13.3123769760132
"human1_lib1.final_cell_0376",19.4271507263184,5.63577365875244
"human1_lib1.final_cell_0377",-3.04958057403564,-5.3580493927002
"human1_lib1.final_cell_0378",-2.83767867088318,-4.25478315353394
"human1_lib1.final_cell_0379",-2.50526165962219,-4.54376745223999
"human1_lib1.final_cell_0380",18.6044139862061,5.84783411026001
"human1_lib1.final_cell_0381",7.65933513641357,-0.0215882882475853
"human1_lib1.final_cell_0383",18.2448921203613,5.90134382247925
"human1_lib1.final_cell_0384",19.6929302215576,5.83777046203613
"human1_lib1.final_cell_0385",7.46450328826904,-0.096293143928051
"human1_lib1.final_cell_0386",-3.78216552734375,3.9635124206543
"human1_lib1.final_cell_0387",-3.44053936004639,4.52823781967163
"human1_lib1.final_cell_0388",-3.32816171646118,-5.20831489562988
"human1_lib1.final_cell_0389",-3.79303789138794,-5.10263204574585
"human1_lib1.final_cell_0390",7.7487645149231,-0.743858158588409
"human1_lib1.final_cell_0391",-3.77629113197327,-6.76364421844482
"human1_lib1.final_cell_0392",-4.41287422180176,-5.51433038711548
"human1_lib1.final_cell_0393",-4.39628028869629,-5.71961832046509
"human1_lib1.final_cell_0394",-2.27488422393799,4.5043773651123
"human1_lib1.final_cell_0395",-3.89429831504822,-5.4026665687561
"human1_lib1.final_cell_0396",-3.00759816169739,-5.3292236328125
"human1_lib1.final_cell_0397",-2.72769236564636,-5.40740537643433
"human1_lib1.final_cell_0398",17.0193138122559,-3.8902645111084
"human1_lib1.final_cell_0399",17.4552745819092,-3.23673486709595
"human1_lib1.final_cell_0400",6.92037630081177,-0.381641566753387
"human1_lib1.final_cell_0401",7.35376739501953,0.695580661296844
"human1_lib1.final_cell_0402",-2.20203614234924,3.97015500068665
"human1_lib1.final_cell_0403",-2.83813166618347,-5.01491403579712
"human1_lib1.final_cell_0404",17.1197319030762,-3.8826892375946
"human1_lib1.final_cell_0405",-4.11043357849121,-5.30748605728149
"human1_lib1.final_cell_0406",7.26181077957153,-0.0749121010303497
"human1_lib1.final_cell_0407",17.1929607391357,-3.78683137893677
"human1_lib1.final_cell_0408",18.8980903625488,6.06116247177124
"human1_lib1.final_cell_0409",-2.87084937095642,-4.92309665679932
"human1_lib1.final_cell_0410",4.21836805343628,-13.672887802124
"human1_lib1.final_cell_0411",19.3385028839111,5.67053270339966
"human1_lib1.final_cell_0412",6.90548896789551,-14.3064317703247
"human1_lib1.final_cell_0414",7.73621654510498,-1.14288794994354
"human1_lib1.final_cell_0415",-3.39438462257385,-4.71533107757568
"human1_lib1.final_cell_0416",-2.49903440475464,-4.46744680404663
"human1_lib1.final_cell_0417",4.51994132995605,16.630838394165
"human1_lib1.final_cell_0418",6.72323608398438,-14.0123224258423
"human1_lib1.final_cell_0419",18.6438789367676,6.21403837203979
"human1_lib1.final_cell_0420",18.6240139007568,5.46091794967651
"human1_lib1.final_cell_0421",7.04513025283813,-1.20187795162201
"human1_lib1.final_cell_0422",18.9009876251221,6.26555252075195
"human1_lib1.final_cell_0423",19.0400295257568,5.96359157562256
"human1_lib1.final_cell_0424",-2.71464109420776,-5.46703243255615
"human1_lib1.final_cell_0425",-3.91969132423401,-5.13018655776978
"human1_lib1.final_cell_0426",7.25126791000366,-1.04521024227142
"human1_lib1.final_cell_0427",-4.61693048477173,-5.41491794586182
"human1_lib1.final_cell_0429",-2.49337649345398,4.3484206199646
"human1_lib1.final_cell_0430",19.5157203674316,5.43566989898682
"human1_lib1.final_cell_0431",5.73151588439941,-1.19303274154663
"human1_lib1.final_cell_0432",17.1525955200195,-3.87396001815796
"human1_lib1.final_cell_0433",6.67906856536865,-0.617832899093628
"human1_lib1.final_cell_0434",5.82401466369629,-0.461825251579285
"human1_lib1.final_cell_0435",-3.51024484634399,-5.49250173568726
"human1_lib1.final_cell_0437",6.37717056274414,-13.6882047653198
"human1_lib1.final_cell_0438",-2.45586085319519,-4.07190847396851
"human1_lib1.final_cell_0439",-2.3039116859436,4.98518228530884
"human1_lib1.final_cell_0440",6.84601068496704,-14.0532665252686
"human1_lib1.final_cell_0441",-2.16812753677368,4.66593456268311
"human1_lib1.final_cell_0442",-3.17951583862305,-5.58294725418091
"human1_lib1.final_cell_0443",5.01962423324585,-13.4106311798096
"human1_lib1.final_cell_0445",19.7260723114014,5.96060180664062
"human1_lib1.final_cell_0446",-3.3105206489563,-4.76026105880737
"human1_lib1.final_cell_0447",-2.02165246009827,-4.59321403503418
"human1_lib1.final_cell_0448",-2.31044292449951,4.75413084030151
"human1_lib1.final_cell_0449",5.77632999420166,-13.990104675293
"human1_lib1.final_cell_0450",17.1943378448486,-3.52222800254822
"human1_lib1.final_cell_0451",6.12679386138916,-0.299626886844635
"human1_lib1.final_cell_0452",17.1403102874756,-3.85413718223572
"human1_lib1.final_cell_0454",6.85659885406494,-1.34225034713745
"human1_lib1.final_cell_0455",17.2121105194092,-3.68107986450195
"human1_lib1.final_cell_0456",19.226505279541,6.31634950637817
